036d5e0f-22b8-497b-961c-1fcebf352513,MMb74a84b6e3efcfa2ee93f8e4fffd6fa2,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/036d5e0f-22b8-497b-961c-1fcebf352513/771963c02cca8d6689df19f30303a72ef029783d.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Salad,Raw; Boiled; ,Healthy,xtl=233.71; ytl=651.46; xbr=515.01; ytl=896.99; ,Other; ,Soup,Boiled; ,Healthy,xtl=407.80; ytl=458.28; xbr=617.00; ytl=668.91; 
114b540c-eb9a-46fa-afd1-deff0a80342d,MMbb00b44b1d2a32429cd748ec5425bf06,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/114b540c-eb9a-46fa-afd1-deff0a80342d/c9d3434e23c4f9cdbca4871dddc47e9c21171646.jpeg,image/jpeg,image,ctx:food,Seafood; ,Other,Fried; ,Ok,xtl=0.00; ytl=121.44; xbr=600.00; ytl=766.73; 
114b540c-eb9a-46fa-afd1-deff0a80342d,MMbb00b44b1d2a32429cd748ec5425bf06,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/114b540c-eb9a-46fa-afd1-deff0a80342d/33ed94ff3b56023bafb31dabd5f3f3fbf4d56094.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; Rice; ,Other,Boiled; ,Healthy,xtl=2.28; ytl=239.93; xbr=589.89; ytl=600.27; 
114b540c-eb9a-46fa-afd1-deff0a80342d,MMbb00b44b1d2a32429cd748ec5425bf06,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/114b540c-eb9a-46fa-afd1-deff0a80342d/226f71c444f3e17990ca96607a62a8d730aba51d.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; Rice; ,Other,Boiled; ,Healthy,xtl=0.00; ytl=26.38; xbr=768.00; ytl=575.35; 
114b540c-eb9a-46fa-afd1-deff0a80342d,MMb3277adb44b0d5cd1345c42608e545e0,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/114b540c-eb9a-46fa-afd1-deff0a80342d/159147c9f4c6e9ee1528d0800f12bf661e9b9577.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; Rice; ,Other,Boiled; ,Healthy,xtl=204.10; ytl=87.79; xbr=1402.32; ytl=1952.80; 
114b540c-eb9a-46fa-afd1-deff0a80342d,MMbf10942cf2237467a9925d3a46b4659a,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/114b540c-eb9a-46fa-afd1-deff0a80342d/80e2c0315b9bf9ba661a7fdcc567548b08fbc035.jpeg,image/jpeg,image,ctx:food,Other; ,Other,Other; ,Not Healthy,xtl=73.75; ytl=218.14; xbr=1412.35; ytl=1361.21; 
114b540c-eb9a-46fa-afd1-deff0a80342d,MMb111dffa8219f3c0551707f899854d5b,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/114b540c-eb9a-46fa-afd1-deff0a80342d/0a608e33de12ad5609f8defa9aeb5b2c45e70c11.jpeg,image/jpeg,image,ctx:food,Fruit; ,Other,Raw; ,Healthy,xtl=28.76; ytl=65.33; xbr=1460.82; ytl=1339.56; 
114b540c-eb9a-46fa-afd1-deff0a80342d,MMbb14ccf0b89e69790497dd5334df5775,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/114b540c-eb9a-46fa-afd1-deff0a80342d/0273968c06c586ba59d81a73220da0578f418796.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Salad,Raw; Boiled; Fried; ,Healthy,xtl=73.75; ytl=433.72; xbr=1339.65; ytl=1667.03; 
126d4755-4553-5659-a3ea-918f41671977,MMbd0cdfd4addcbebb54667e20dfca88a0,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/126d4755-4553-5659-a3ea-918f41671977/5d3a4711736e2c093aec0247ff5622302d000684.jpeg,image/jpeg,image,ctx:food,Diary Products; Meat; ,Other,Deep Fried; ,Not Healthy,xtl=11.62; ytl=177.06; xbr=903.07; ytl=1057.55; 
126d4755-4553-5659-a3ea-918f41671977,MMbd0cdfd4addcbebb54667e20dfca88a0,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/126d4755-4553-5659-a3ea-918f41671977/4cd8f46c34500618fdf58743f0ce492cfe5d46f4.jpeg,image/jpeg,image,ctx:food,Vegetables; Diary Products; ,Salad,Raw; Boiled; ,Healthy,xtl=0.00; ytl=160.49; xbr=768.00; ytl=887.44; 
126d4755-4553-5659-a3ea-918f41671977,MMbbd3e6464dae110ba9f395d3151e3cc5,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/126d4755-4553-5659-a3ea-918f41671977/45ca7ec13d35e7bb3f087c8d6f3d0bb72bc4bdce.jpeg,image/jpeg,image,ctx:food,Fruit; Vegetables; Meat; Bread & Wheat Products; ,Sandwich & Wraps,Raw; Boiled; Fried; ,Not Healthy,xtl=82.57; ytl=38.21; xbr=594.79; ytl=780.44; 
126d4755-4553-5659-a3ea-918f41671977,MMb9ee74f211865d85c77655c70b1c39fd,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/126d4755-4553-5659-a3ea-918f41671977/b1c5157cfdbf6c908453ca34346a7364385c6de7.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Other,Boiled; Fried; ,Not Healthy,xtl=0.00; ytl=72.09; xbr=477.32; ytl=625.92; 
126d4755-4553-5659-a3ea-918f41671977,MMbb28c1678f97608750d237762e18ccaf,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/126d4755-4553-5659-a3ea-918f41671977/171b7107e91c99d562f8354a502a48dd920ac461.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; Bread & Wheat Products; ,Noodles & Pasta,Boiled; Fried; ,Ok,xtl=0.00; ytl=39.94; xbr=360.00; ytl=418.88; 
126d4755-4553-5659-a3ea-918f41671977,MMbb28c1678f97608750d237762e18ccaf,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/126d4755-4553-5659-a3ea-918f41671977/ca533a2cb59e8263b87d8efdb87bf7eea70a3ca1.jpeg,image/jpeg,image,ctx:food,Fruit; Egg; Bread & Wheat Products; ,Other,Raw; Baked; Fried; ,Ok,xtl=0.00; ytl=118.31; xbr=480.00; ytl=588.32; 
126d4755-4553-5659-a3ea-918f41671977,MMbfd07207ad31be13ddc0a95a6e35803c,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/126d4755-4553-5659-a3ea-918f41671977/958d58b21874bd86fe9ba9f6139549511874fc27.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Other,Boiled; Fried; ,Not Healthy,xtl=495.30; ytl=104.50; xbr=910.30; ytl=478.40; ,Vegetables; Meat; ,Other,Fried; ,Ok,xtl=104.05; ytl=495.10; xbr=737.00; ytl=1106.12; 
14b92990-0a70-4b5f-8590-ff266a7b4e0e,MMba6ec28d093c72286276d829e27eafc2,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/14b92990-0a70-4b5f-8590-ff266a7b4e0e/cf2a2b003fc67d4a88bcdbecb6b87edb2b5eb977.jpeg,image/jpeg,image,ctx:food,Vegetables; Bread & Wheat Products; ,Sandwich & Wraps,Raw; Baked; ,Healthy,xtl=79.14; ytl=240.91; xbr=1109.25; ytl=1290.60; 
14b92990-0a70-4b5f-8590-ff266a7b4e0e,MMb898533e66b0c469bf5d4882cb8c5b2d,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/14b92990-0a70-4b5f-8590-ff266a7b4e0e/dff6a2ed2cecc26986431e5d421d2397d7836201.jpeg,image/jpeg,image,ctx:food,Vegetables; Seafood; Meat; Rice; Bread & Wheat Products; ,Other,Raw; Boiled; Fried; ,Ok,xtl=0.00; ytl=471.72; xbr=1536.00; ytl=2048.00; 
19b5de8e-985a-574c-a34b-b0d13990c7a9,MMbccbc4ef7736bdc16b989223fc6401bf,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/19b5de8e-985a-574c-a34b-b0d13990c7a9/7aee7fc7052e3da521f61571aecf57655abb3962.jpeg,image/jpeg,image,ctx:food,Other; Egg; ,Other,Fried; Other; ,Ok,xtl=43.89; ytl=611.04; xbr=1056.38; ytl=1511.90; 
19b7e560-f41b-5be5-abfc-e6488680e9ea,MMb98ab2291f49859a8b306de637c0b564,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/19b7e560-f41b-5be5-abfc-e6488680e9ea/4016a0f17d372390ebda767d36084e19eacec6f1.jpeg,image/jpeg,image,"ctx:food,ctx:person"
19b7e560-f41b-5be5-abfc-e6488680e9ea,MMb4a6e247e89802d7be151bcbc7710e5f,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/19b7e560-f41b-5be5-abfc-e6488680e9ea/835c9f5404adefaa93a51cd7fdf7706cbba0c775.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Other,Deep Fried; ,Not Healthy,xtl=205.89; ytl=416.77; xbr=694.70; ytl=636.11; ,Bread & Wheat Products; ,Noodles & Pasta,Baked; Fried; ,Not Healthy,xtl=17.88; ytl=697.21; xbr=585.03; ytl=1190.72; 
1b2e4c94-87b9-596a-86da-e1863ab4feec,MMb3708f077132e7e520768a1a7d8fe94b,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/1b2e4c94-87b9-596a-86da-e1863ab4feec/afc06a62448387cfd3fa45ae5718c34dfb08b825.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Other,Raw; Fried; ,Not Healthy,xtl=36.99; ytl=36.96; xbr=539.24; ytl=716.66; 
1b2e4c94-87b9-596a-86da-e1863ab4feec,MMb3708f077132e7e520768a1a7d8fe94b,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/1b2e4c94-87b9-596a-86da-e1863ab4feec/7db3919df9f821b63476d4a9ae09caaa8dd8c2d4.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; Bread & Wheat Products; ,Sandwich & Wraps,Raw; Boiled; Baked; ,Ok,xtl=95.00; ytl=575.00; xbr=650.80; ytl=1109.11; 
1b2e4c94-87b9-596a-86da-e1863ab4feec,MMb3708f077132e7e520768a1a7d8fe94b,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/1b2e4c94-87b9-596a-86da-e1863ab4feec/bd46dd123f09d430009d667188a8b5adc4986c0f.jpeg,image/jpeg,image,ctx:food,Fruit; Egg; ,Other,Raw; Fried; ,Ok,xtl=15.58; ytl=452.27; xbr=698.89; ytl=1097.08; 
1e736fd0-4310-5899-af0f-a4c732720d52,MMb80c5d0d5fb4da8e290f4d5d3570f3ef,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/1e736fd0-4310-5899-af0f-a4c732720d52/ca5ee99bf514da6e110095e8e77c372cf24e5707.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Salad,Raw; Fried; ,Healthy,xtl=74.96; ytl=365.61; xbr=1468.52; ytl=1882.36; 
1e736fd0-4310-5899-af0f-a4c732720d52,MMb62e7697b74f5e8e847e7d6701731a3f,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/1e736fd0-4310-5899-af0f-a4c732720d52/af2798ffd54b37f29cca17f8867f6f1f4799dcd4.jpeg,image/jpeg,image,ctx:food,Vegetables; Seafood; ,Salad,Raw; Fried; ,Healthy,xtl=128.85; ytl=396.40; xbr=1495.47; ytl=1874.66; 
1e840da1-144d-4309-8631-c0915c78cca3,MMb42f4894cdd42b7459641d063b3f8ba0,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/1e840da1-144d-4309-8631-c0915c78cca3/11c8f1d2e8973ec0b47e1525b2772313b8ecb630.jpeg,image/jpeg,image,ctx:food,Other; ,Other,,Not Healthy,xtl=425.68; ytl=761.20; xbr=1525.30; ytl=2492.41; 
1e840da1-144d-4309-8631-c0915c78cca3,MMbfa942680d2ab60bb6bab4044c182496,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/1e840da1-144d-4309-8631-c0915c78cca3/4d4b7871e1e7ded88e2dce69ef3840360d8ee752.jpeg,image/jpeg,image,ctx:food,Vegetables; Seafood; Rice; ,Other,Boiled; Fried; ,Healthy,xtl=167.35; ytl=638.93; xbr=1376.13; ytl=1901.61; 
20478a06-e190-5222-abb8-d8b6bb30b407,MMbb525f1c08744b4e148926af1fb87a45,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/20478a06-e190-5222-abb8-d8b6bb30b407/2ddffad66ea537f8f069889cf6f23500b409b63f.jpeg,image/jpeg,image,ctx:food,Vegetables; Bread & Wheat Products; ,Other,Baked; Fried; ,Not Healthy,xtl=191.57; ytl=393.61; xbr=1470.00; ytl=1511.61; 
2050cb76-e28a-5e60-b185-383be7f0a847,MMb69cddb0c30a064113fff41e46e7dbb7,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2050cb76-e28a-5e60-b185-383be7f0a847/e729f6546dd94c7913c87d193496a3557f4dde74.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; Rice; ,Other,Boiled; Fried; ,Healthy,xtl=83.06; ytl=428.91; xbr=1148.42; ytl=1386.56; 
2050cb76-e28a-5e60-b185-383be7f0a847,MMb295e473f127ce3779a60ce21ece43b1,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2050cb76-e28a-5e60-b185-383be7f0a847/390554fb2ee2327658611d8a0db9a5d5e0bb997c.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Curry,Boiled; ,Not Healthy,xtl=159.44; ytl=413.24; xbr=1158.21; ytl=1357.18; 
2050cb76-e28a-5e60-b185-383be7f0a847,MMb406cc6d8156fe21e4b8f2834a55fbe5,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2050cb76-e28a-5e60-b185-383be7f0a847/5749bd7cafbfb5d0a5ac32c127ad5a6ea3e3c30b.jpeg,image/jpeg,image,ctx:food,Other; Meat; Rice; ,Other,Boiled; Other; ,Healthy,xtl=0.00; ytl=289.87; xbr=1138.63; ytl=1370.89; 
2050cb76-e28a-5e60-b185-383be7f0a847,MMb8603ff4d4d60673e034bad1defd4519,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2050cb76-e28a-5e60-b185-383be7f0a847/da3322b29399ec67172cf7e11b83a748f28c1c64.jpeg,image/jpeg,image,ctx:food,Meat; Bread & Wheat Products; ,Sandwich & Wraps,Raw; Baked; ,Ok,xtl=318.91; ytl=39.54; xbr=1781.59; ytl=957.00; 
2050cb76-e28a-5e60-b185-383be7f0a847,MMbd5d291aef0d623da1c5562721a5997a,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2050cb76-e28a-5e60-b185-383be7f0a847/72e758e53b07e01d070697d8aec5236b29df003b.jpeg,image/jpeg,image,ctx:food,Fruit; Vegetables; Meat; Bread & Wheat Products; ,Other,Raw; Boiled; Baked; ,Healthy,xtl=53.68; ytl=450.45; xbr=1056.38; ytl=1404.19; 
2050cb76-e28a-5e60-b185-383be7f0a847,MMb6931b84f048b30dcd853c77062db2a9,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2050cb76-e28a-5e60-b185-383be7f0a847/936e736138e5b58efa2fe99d7a11ce765aeea20b.jpeg,image/jpeg,image,ctx:food,Fruit; Meat; Bread & Wheat Products; ,Sandwich & Wraps,Raw; Baked; Fried; ,Ok,xtl=160.46; ytl=305.53; xbr=845.11; ytl=1024.65; 
20e18bb2-8b68-5800-82d1-a8b8c00cf882,MMb20ba9b765bb668e71a3d01a92b9338e,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/20e18bb2-8b68-5800-82d1-a8b8c00cf882/2cd8531bb836e906814b89d5ab640469115d0d8b.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Other,Deep Fried; ,Not Healthy,xtl=14.52; ytl=15.69; xbr=1189.55; ytl=1521.69; 
20e18bb2-8b68-5800-82d1-a8b8c00cf882,MMbf109cfbce0704718d5dc5229078b0d1,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/20e18bb2-8b68-5800-82d1-a8b8c00cf882/1e6449dc3c654dc50beb598592da07bb633d6d21.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Salad,Raw; Boiled; ,Healthy,xtl=30.49; ytl=296.28; xbr=1494.43; ytl=1965.76; 
20e18bb2-8b68-5800-82d1-a8b8c00cf882,MMb6548a613d0aff98e2dc0cd5e3b76667,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/20e18bb2-8b68-5800-82d1-a8b8c00cf882/ced09597f2404b0d46e31d737633626872b09a3c.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Other,Raw; Fried; Other; ,Not Healthy,xtl=36.06; ytl=101.86; xbr=1200.00; ytl=1513.86; 
20e731ed-3e97-5772-b343-5587dc6fbcca,MMb7e6a2d30798ac30b68dd7d6eb08835b,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/20e731ed-3e97-5772-b343-5587dc6fbcca/3c9ee3664ad6012c8329106a7d6e4739d986ac0e.jpeg,image/jpeg,image,ctx:food,Vegetables; ,Salad,Boiled; Other; ,Healthy,xtl=20.39; ytl=152.78; xbr=1187.59; ytl=1431.60; 
20e731ed-3e97-5772-b343-5587dc6fbcca,MMbcf5f4480da79b6a27afb4bf38006f18,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/20e731ed-3e97-5772-b343-5587dc6fbcca/c37b61a1dbd3441afe8f935a48d1448b42f9f30c.jpeg,image/jpeg,image,ctx:food,Other; ,Other,Other; ,Ok,xtl=258.82; ytl=57.64; xbr=1032.21; ytl=2019.40; 
20e731ed-3e97-5772-b343-5587dc6fbcca,MMb3a6972333fbab23fbaf15fe09942cb6,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/20e731ed-3e97-5772-b343-5587dc6fbcca/b06fd639fe2d8d80c2785ac5ce8feda8153a762f.jpeg,image/jpeg,image,ctx:food,Vegetables; Egg; ,Other,Fried; Other; ,Ok,xtl=45.39; ytl=275.25; xbr=2241.22; ytl=2518.82; 
240aa7f2-ba05-5e78-8817-9cf720c6ade5,MMb0d14d2c01784eaba5550e23c71f75ee,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/240aa7f2-ba05-5e78-8817-9cf720c6ade5/e03423edd3454b5e043bb839d0b2396e04e898c3.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; Bread & Wheat Products; ,Sandwich & Wraps,Raw; Baked; Fried; ,Ok,xtl=36.06; ytl=432.83; xbr=1142.55; ytl=1225.97; 
240aa7f2-ba05-5e78-8817-9cf720c6ade5,MMba572d68f241ba8ca81303e738b2612e,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/240aa7f2-ba05-5e78-8817-9cf720c6ade5/4c727ccd18081de732af11311f997a0bddd82467.jpeg,image/jpeg,image,ctx:food,Other; Vegetables; Seafood; Rice; ,Other,Raw; Boiled; ,Healthy,xtl=58.09; ytl=194.33; xbr=583.25; ytl=794.69; 
240aa7f2-ba05-5e78-8817-9cf720c6ade5,MMba572d68f241ba8ca81303e738b2612e,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/240aa7f2-ba05-5e78-8817-9cf720c6ade5/9b0fb5fdefffafb455636f3f746818595bd8bdfc.jpeg,image/jpeg,image,ctx:food,Other; Bread & Wheat Products; ,Noodles & Pasta,Boiled; ,Ok,xtl=5.45; ytl=319.66; xbr=719.86; ytl=809.73; 
240aa7f2-ba05-5e78-8817-9cf720c6ade5,MMb6d1b84cb6c2ad521558797e162a25f4,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/240aa7f2-ba05-5e78-8817-9cf720c6ade5/a80aaef9007faece46d7076550d32bec19acc9a1.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Salad,Raw; Boiled; ,Healthy,xtl=0.00; ytl=74.44; xbr=1200.00; ytl=1298.43; 
24f583b8-0551-5d2a-b599-c2fa1fe83d71,MMb322decfe493562274489df238aa6057,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/24f583b8-0551-5d2a-b599-c2fa1fe83d71/1742a01c6f034bac36419cb7f20d045aadb43d36.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; Rice; ,Other,Boiled; Fried; ,Healthy,xtl=0.00; ytl=229.16; xbr=1200.00; ytl=1539.31; 
24f583b8-0551-5d2a-b599-c2fa1fe83d71,MMb71e32293b33dfa3732bbcf2f64c6c82,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/24f583b8-0551-5d2a-b599-c2fa1fe83d71/83ab81f26c5ec521807dc88211623767c79b4547.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Other,Baked; Fried; ,Healthy,xtl=2.77; ytl=330.99; xbr=1200.00; ytl=1515.81; 
2a369a87-b5f0-5432-91e0-52c25d0c8265,MMb2db96adc3ba284019ca4aa042a26984,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2a369a87-b5f0-5432-91e0-52c25d0c8265/801b75ccb531c7bd808af96cb41dc83c5c5f0a69.jpeg,image/jpeg,image,ctx:food,Vegetables; Diary Products; Egg; Meat; Bread & Wheat Products; ,Other,Baked; Fried; ,Not Healthy,xtl=71.11; ytl=111.53; xbr=1533.97; ytl=1847.71; 
2b3e261a-5569-556d-bfc6-8900f5f419e9,MMb0f0a6339f97a562ab6f1ea955f6888d,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2b3e261a-5569-556d-bfc6-8900f5f419e9/a186263c2a5ef20ee93d9b72f19cb615144053bb.jpeg,image/jpeg,image,ctx:food,Vegetables; Meat; ,Salad,Raw; Fried; ,Healthy,xtl=232.79; ytl=508.04; xbr=1379.98; ytl=1701.43; 
2c796fe9-ed86-57da-97ba-6fb715747903,MMbb60bf4ae4360d509b322d7cf665dc18,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2c796fe9-ed86-57da-97ba-6fb715747903/0f65b2179dc9c4505d20ac5eb137b75664a4ca69.jpeg,image/jpeg,image,ctx:food,Other; Fruit; Vegetables; Meat; ,Salad,Raw; Boiled; ,Healthy,xtl=77.44; ytl=0.00; xbr=600.00; ytl=778.95; 
2c796fe9-ed86-57da-97ba-6fb715747903,MMbb60bf4ae4360d509b322d7cf665dc18,https://verb-prod-cdn.s3.amazonaws.com/messages/attachments/2c796fe9-ed86-57da-97ba-6fb715747903/f7629d9f4400cd62c33441de712a424fe908c6ef.jpeg,image/jpeg,image,ctx:food,Vegetables; Egg; Bread & Wheat Products; ,Other,Baked; Fried; ,Not Healthy,xtl=0.00; ytl=0.00; xbr=745.95; ytl=949.02; 
